city,country,name,state,website 
Vladivostok,Russia,Vladivostock State University of Economics,,http://www.vvsu.ru/
Voronezh,Russia,Voronezh State Academy of Technology,,http://www.vgta.vrn.ru/
Voronezh,Russia,Voronezh State Agricultural University,,http://www.vsau.ru/
Voronezh,Russia,Voronezh State Medical Academy,,http://www.vsma.info/
Voronezh,Russia,Voronezh State Pedagogical University,,http://www.vspu.ac.ru/
Voronezh,Russia,Voronezh State Technical University,,http://www.vorstu.ac.ru/
Voronezh,Russia,Voronezh State University,,http://www.vsu.ru/
Vladimir,Russia,Vladimir State University,,http://www.vlsu.ru/
Vila Real,Portugal,Universidade de Tras-os-Montes e Alto Douro,,http://www.utad.pt/
Vila Nova de Gaia,Portugal,Instituto Superior Politécnico Gaya,,http://www.ispgaya.pt/
Viana do Castelo,Portugal,Instituto Politécnico de Viana do Castelo,,http://www.ipvc.pt/
Vladikavkaz,Russia,"NGO Vladikavkaz Institute of Economics, Management, and Law",,http://www.vieup.ru/
Vladikavkaz,Russia,North Ossetian State University,,http://www.nosu.ru/
Ulyanovsk,Russia,Ulyanovsk Higher School of Civil Aviation,,http://www.uvauga.ru/
Ulyanovsk,Russia,Ulyanovsk State Agricultural Academy,,http://www.ugsha.ru/
Ulyanovsk,Russia,Ulyanovsk State Pedagogical University,,http://www.ulspu.ru/
Ulyanovsk,Russia,Ulyanovsk State Technical University,,http://www.ulstu.ru/
Ulyanovsk,Russia,Ulyanovsk State University,,http://www.ulsu.ru/
Tomar,Portugal,Instituto Politécnico de Tomar,,http://www.ipt.pt/
Setúbal,Portugal,Instituto Politécnico de Setúbal,,http://www.ips.pt/
Ulan-Ude,Russia,Burjat State University,,http://www.bsu.burnet.ru/
Ulan-Ude,Russia,East-Siberian State Institute of Culture,,http://www.vsgaki.burnet.ru/
Ulan-Ude,Russia,East-Siberian State University,,http://www.vsgtu.eastsib.ru/
Ukhta,Russia,Ukhta State Technical University,,http://uii.sever.ru/
Ufa,Russia,Bashkir State Agrarian University,,http://www.bashedu.ru/vuz/bgau_e.htm
Ufa,Russia,Bashkir State Medical University,,http://www.bashedu.ru/vuz/bgmu_e.htm
Ufa,Russia,Bashkir State Pedagogical University named After M. Akmullah,,http://www.bspu.ru/
Ufa,Russia,Bashkir State University,,http://www.bashedu.ru/
Ufa,Russia,Ufa State Aviation Technical University,,http://www.ugatu.ac.ru/
Ufa,Russia,Ufa State Institute of Arts,,http://www.bashedu.ru/vuz/ugii_e.htm
Ufa,Russia,Ufa State Petroleum Technological University,,http://www.rusoil.net/
Ufa,Russia,Ural State Forestry Technical Academy,,http://www.usfea.ru/
Tyumen,Russia,Tyumen State Agricultural Academy,,http://www.tgsha.ru/
Tyumen,Russia,Tyumen State University,,http://www.tsu.tmn.ru/
Tyumen,Russia,Tyumen State University of Gas and Oil,,http://www.tsogu.ru/
Tver,Russia,Tver State Medical Academy,,http://www.tsma.ru/
Tver,Russia,Tver State Technical University,,http://www.tstu.tver.ru/
Tver,Russia,Tver State University,,http://university.tversu.ru/
Tula,Russia,Tula State University,,http://www.tsu.tula.ru/
Tomsk,Russia,Siberian State Medical University,,http://www.ssmu.ru/
Tomsk,Russia,Tomsk Polytechnic University,,http://www.tpu.ru/
Tomsk,Russia,Tomsk State Pedagogical University,,http://www.tspu.edu.ru/
Tomsk,Russia,Tomsk State University,,http://www.tsu.ru/
Tomsk,Russia,Tomsk State University of Architecture and Building,,http://www.tsuab.ru/
Tomsk,Russia,Tomsk State University of Control Systems and Radioelectronics,,http://www.tusur.ru/
"Toyohara, Yuzhno-Sakhalinsk",Russia,Sakhalin State University,,http://www.sakhgu.sakhalin.ru/
Tolyatti,Russia,Togliatti State University,,http://www.tltsu.ru/
Tambov,Russia,Tambov State Technical University,,http://www.tstu.ru/
Taganrog,Russia,Taganrog State Pedagogical Institute,,http://www.tgpi.ttn.ru/
Taganrog,Russia,Taganrog State University of Radioengineering,,http://www.tsure.ru/
Syktyvkar,Russia,Syktyvkar State University,,http://ssu.komi.com:8101/
Surgut,Russia,Surgut State University,,http://www.surgu.wsnet.ru/
Saratov,Russia,Saratov State Academy of Law,,http://www.sgap.ru/
Saratov,Russia,Saratov State Agrarian University,,http://www.sgau.ru/
Saratov,Russia,Saratov State Medical University,,http://www.med.sgu.ru/
Saratov,Russia,Saratov State Socio-Economic University,,http://www.ssea.runnet.ru/
Saratov,Russia,Saratov State Technical University,,http://www.sstu-edu.ru/
Saratov,Russia,Saratov State University,,http://www.sgu.ru/
Sterlitamak,Russia,Sterlitamak State Pedagogical Institute,,http://www.bashedu.ru/vuz/sgpi_e.htm
Saransk,Russia,Mordovian State University,,http://www.mrsu.ru/
Smolensk,Russia,Smolensk Humanitarian University,,http://shu.smolensk.su/
Smolensk,Russia,Smolensk State Medical Academy,,http://www.sgma.info/
Stavropol,Russia,Stavropol State Technical University,,http://www.ncstu.ru/
Stavropol,Russia,Stavropol State University,,http://www.stavsu.ru/
Samara,Russia,Nayanova University,,http://www.nayanova.edu/
Samara,Russia,Samara State Academy for Railway Transportation,,http://www.samiit.ru/
Samara,Russia,Samara State Academy of Architecture and Civil Engineering,,http://www.ssaba.smr.ru/
Samara,Russia,Samara State Aerospace University,,http://www.ssau.ru/
Samara,Russia,Samara State Agricultural Academy,,http://www.ssaa.ru/
Samara,Russia,Samara State Medical University,,http://www.samsmu.ru/
Samara,Russia,Samara State Technical University,,http://www.sstu.samara.ru/
Samara,Russia,Samara State University,,http://www.ssu.samara.ru/
Samara,Russia,Samara State University of Economics,,http://www.sseu.ru/
Samara,Russia,Samara State University of Teacher Training,,http://www.ssttu.samara.ru/
Saint Petersburg,Russia,Baltic State Technical University,,http://www.voenmeh.ru/
Saint Petersburg,Russia,European University at St.Petersburg,,http://www.eu.spb.ru/
Saint Petersburg,Russia,Herzen State Pedagogical University of Russia,,http://www.herzen.spb.ru/
Saint Petersburg,Russia,Institute of Management and Economy,,http://www.ime.ru/
Saint Petersburg,Russia,"International Banking Institute, St. Petersburg",,http://www.ibi.spb.ru/
Saint Petersburg,Russia,"International University of Fundamental Studies, St. Petersburg",,http://www.iufs.edu/
Saint Petersburg,Russia,Nevsky Institute of Language and Culture,,http://www.nilc.spb.ru/
Saint Petersburg,Russia,North-West State Technical University,,http://www.nwpi.ru/
Saint Petersburg,Russia,Russian State Hydrometeorological University,,http://www.rshu.ru/
Saint Petersburg,Russia,Smolny University,,http://www.smolny-un.spb.ru/
Saint Petersburg,Russia,State Maritine Academy,,http://www.gma.ru/
Saint Petersburg,Russia,St. Petersburg Institute of Arts and Restoration,,http://www.spbiir.ru/
Saint Petersburg,Russia,St. Petersburg Institute of Sales Management and Economics,,http://www.spbtei.ru/
Saint Petersburg,Russia,St. Petersburg Repin State Academic Institute of Painting Sculpture and Achitecture,,http://artacademy.spb.ru/
Saint Petersburg,Russia,St. Petersburg State Academy for Engineering Economics (ENGECON),,http://www.engec.ru/
Saint Petersburg,Russia,St. Petersburg State Agrarian University,,http://www.spbgau.spb.ru/
Saint Petersburg,Russia,St. Petersburg State Chemical Pharmaceutical Academy,,http://www.spcpa.ru/
Saint Petersburg,Russia,St. Petersburg State Cinema and TV University,,http://www.gukit.ru/
Saint Petersburg,Russia,St. Petersburg State Conservatory,,http://www.conservatory.ru/
Saint Petersburg,Russia,St. Petersburg State Electrotechnical University,,http://www.eltech.ru/
Saint Petersburg,Russia,St. Petersburg State Forest-Technical Academy,,http://www.ftacademy.ru/
Saint Petersburg,Russia,St. Petersburg State Institute of Technology (Technological University),,http://www.gti.spb.ru/
Saint Petersburg,Russia,St. Petersburg State Marine Technical University,,http://www.smtu.ru/
Saint Petersburg,Russia,St. Petersburg StateMechnikov  Medical Academy,,http://www.spsmma.com/
Saint Petersburg,Russia,St. Petersburg State Medical Academy,,http://www.mechnik.spb.ru/
Saint Petersburg,Russia,St. Petersburg State Mining Institute (Technical University),,http://www.spmi.edu.ru/
Saint Petersburg,Russia,St. Petersburg State Mountain Institut,,http://www.gorny-ins.ru/
Saint Petersburg,Russia,St. Petersburg State Pediatric Medical Academy,,http://www.gpma.ru/
Saint Petersburg,Russia,St. Petersburg State Polytechnical University,,http://www.spbstu.ru/
Saint Petersburg,Russia,St. Petersburg State Technical University,,http://www.unilib.neva.ru/
Saint Petersburg,Russia,St. Petersburg State Technological University of Plant Polymers,,http://www.gturp.spb.ru/
Saint Petersburg,Russia,St. Petersburg State Theatre Arts Academy,,http://www.tart.spb.ru/
Saint Petersburg,Russia,St. Petersburg State University,,http://www.spbu.ru/
Saint Petersburg,Russia,St. Petersburg State University of Aerospace Instrumentation,,http://www.suai.ru/
Saint Petersburg,Russia,St. Petersburg State University of Architecture and Civil Engineering,,http://www.spbgasu.ru/
Saint Petersburg,Russia,St. Petersburg State University of Civil Aviation,,http://www.academiaga.ru/
Saint Petersburg,Russia,St. Petersburg State University of Culture and Arts,,http://www.spbguki.ru/
Saint Petersburg,Russia,St. Petersburg State University of Economics and Finance,,http://www.uef.ru/
Saint Petersburg,Russia,St. Petersburg State University of Engineering and Economics,,http://www.engec.ru/
Saint Petersburg,Russia,"St. Petersburg State University of Information Technologies, Mechanics and Optics",,http://www.ifmo.ru/
Saint Petersburg,Russia,St. Petersburg State University of Technology and Design,,http://www.sutd.ru/
Saint Petersburg,Russia,St. Petersburg State University of Telecommunication,,http://www.sut.ru/
Saint Petersburg,Russia,St. Petersburg State University of Waterway Communications,,http://www.spbuwc.ru/
Saint Petersburg,Russia,Vaganova Academy of Russian Ballet,,http://www.kirovballet.com/vaganova.html
Rybinsk,Russia,Rybinsk State Academy of Aviational Technology,,http://www.rgata.yaroslavl.ru/
Ryazan,Russia,Ryazan State Pedagogical University,,http://www.ttc.ryazan.ru/
Rostov-na-Donu,Russia,Don State Agrarian University,,http://www.dongau.ru/
Rostov-na-Donu,Russia,Don State Technical University,,http://www.dstu.edu.ru/
Rostov-na-Donu,Russia,Rostov State Medical University,,http://www.rsmu.da.ru/
Rostov-na-Donu,Russia,Rostov State University,,http://www.rsu.ru/
Pyatigorsk,Russia,Pjatigorsk State Linguistic University,,http://www.pglu.ru/
Paços de Brandão,Portugal,Instituto Superior de Paços de Brandão,,http://www.ispab.pt/
Paço de Arcos,Portugal,Escola Nautica Infante D. Henrique,,http://www.enautica.pt/
Petrozavodsk,Russia,Karelian State Pedagogical University,,http://kspu.ptz.ru/
Petrozavodsk,Russia,Petrozavodsk State University,,http://www.karelia.ru/psu/
Loulé,Portugal,Instituto Superior D. Afonso III - INUAF,,http://www.inuaf-studia.pt/
Lisbon,Portugal,Academia Nacional Superior de Orquesta,,http://www.oml.pt/anso/
Lisbon,Portugal,European University Portugal,,http://www.europeanuniversity.pt/
Lisbon,Portugal,"Instituto de Artes Visuais, Design e Marketing - IADE",,http://www.iade.pt/
Lisbon,Portugal,Instituto Politécnico de Lisboa,,http://www.ipl.pt/
Lisbon,Portugal,Instituto Superior de Ciências do Trabalho e da Empresa,,http://www.iscte.pt/
Lisbon,Portugal,Instituto Superior de Gestão - ISG,,http://www.isg.pt/
Lisbon,Portugal,Instituto Superior de Informática e Gestão,,http://www.cocite.pt/
Lisbon,Portugal,Instituto Superior de Línguas e Administração,,http://www.isla.pt/
Lisbon,Portugal,Instituto Superior de Psicologia Aplicada,,http://www.ispa.pt/
Lisbon,Portugal,Instituto Superior de Tecnologias Avançadas - ISTEC,,http://www.istec.pt/
Lisbon,Portugal,Instituto Superior de Transportes e Comunicações,,http://www.istp.pt/
Lisbon,Portugal,Instituto Superior Novas Profissões - INP,,http://www.inp.pt/
Lisbon,Portugal,Universidade Aberta Lisboa,,http://www.univ-ab.pt/
Lisbon,Portugal,Universidade Autónoma de Lisboa Luís de Camoes,,http://www.universidade-autonoma.pt/
Lisbon,Portugal,Universidade Catolica Portuguesa,,http://www.ucp.pt/
Lisbon,Portugal,Universidade de Lisboa,,http://www.ul.pt/
Lisbon,Portugal,Universidade Independente,,http://www.uni.pt/
Lisbon,Portugal,Universidade Internacional Lisboa,,http://www.uinternacional.pt/
Lisbon,Portugal,Universidade Lusiada,,http://www.ulusiada.pt/
Lisbon,Portugal,Universidade Lusófona de Humanidades e Technologias,,http://www.ulusofona.pt/
Lisbon,Portugal,Universidade Moderna de Lisboa,,http://www.umoderna.pt/
Lisbon,Portugal,Universidade Nova de Lisboa,,http://www.unl.pt/
Lisbon,Portugal,Universidade Tecnica de Lisboa,,http://www.utl.pt/
Odivelas,Portugal,Instituto Superior de Ciências Educativas,,http://www.pedago.pt/isce.htm
Guarda,Portugal,Instituto Politécnico da Guarda,,http://www.ipg.pt/
Leiria,Portugal,Instituto Politécnico de Leiria,,http://www.iplei.pt/
Funchal,Portugal,Universidade da Madeira,,http://www.uma.pt/
Faro,Portugal,Universidade do Algarve,,http://www.ualg.pt/
Évora,Portugal,Universidade de Evora,,http://www.uevora.pt/
Estoril,Portugal,Escola Superior de Hotelaria e Turismo do Estoril,,http://www.eshte.pt/
Covilhã,Portugal,Universidade da Beira Interior,,http://www.ubi.pt/
Bragança,Portugal,Instituto Politécnico de Bragança,,http://www.ipb.pt/
Coimbra,Portugal,Escola Universitária Vasco da Gama,,http://www.euvg.pt/
Coimbra,Portugal,Instituto Politécnico de Coimbra,,http://www.ipc.pt/
Coimbra,Portugal,Instituto Superior Bissaya Barreto,,http://www.isbb.pt/
Coimbra,Portugal,Universidade de Coimbra,,http://www.uc.pt/
Castelo Branco,Portugal,Instituto Politécnico de Castelo Branco,,http://www.ipcb.pt/
Beja,Portugal,Instituto Politécnico de Beja,,http://www.ipbeja.pt/
Braga,Portugal,Universidade do Minho,,http://www.uminho.pt/
Barcelos,Portugal,Instituto Politécnico do Cávado e do Ave,,http://www.ipca.pt/
Barcarena,Portugal,Universidade Atlântica,,http://www.uatla.pt/
Aveiro,Portugal,Universidade de Aveiro,,http://www.ua.pt/
Almada,Portugal,Instituto Piaget,,http://www.ipiaget.org/
Petropavlovsk-Kamchatskiy,Russia,Kamchatka State University Vitus Bering,,http://www.kamgu.ru/
Perm,Russia,Perm State Academy of Agriculture,,http://www.pstu.ac.ru/
Perm,Russia,Perm State Medical Academy,,http://www.psma.ru/
Perm,Russia,Perm State Pedagogical University,,http://www.pspu.ac.ru/
Perm,Russia,Perm State Pharmaceutical Academy,,http://www.psfa.ru/
Perm,Russia,Perm State Technical University,,http://www.pstu.ac.ru/
Perm,Russia,Perm State University,,http://www.psu.ru/
Penza,Russia,Penza State University,,http://www.pnzgu.ru/
Orenburg,Russia,Orenburg State University,,http://www.osu.ru/
Obninsk,Russia,Obninsk State Technical University for Nuclear Power Engineering,,http://www.iate.obninsk.ru/
Novosibirsk,Russia,Novosibirsk State Academy of Economics and Mangement,,http://cit.drbit.com.ru/
Novosibirsk,Russia,Novosibirsk State Agricultural University,,http://www.nsau.edu.ru/
Novosibirsk,Russia,Novosibirsk State Medical Academy,,http://www.medin.nsc.ru/
Novosibirsk,Russia,Novosibirsk State Music Academy M. Glinka,,http://www.conservatoire.ru/
Novosibirsk,Russia,Novosibirsk State Technical University,,http://www.nstu.ru/
Novosibirsk,Russia,Novosibirsk State University,,http://www.nsu.ru/
Novosibirsk,Russia,Siberian State Transport University,,http://www.stu.ru/
Novosibirsk,Russia,Siberian State University of Telecommunications and Informatics,,http://www.neic.nsk.su/
Omsk,Russia,Omsk State Agrarian University,,http://www.omgau.ru/
Omsk,Russia,Omsk State Medicical Academy,,http://www.omsk-osma.ru/
Omsk,Russia,Omsk State Pedagogical University,,http://www.omsk.edu/
Omsk,Russia,Omsk State Technical University,,http://www.omgtu.ru/
Omsk,Russia,Omsk State Transport University,,http://www.omgups.ru/
Omsk,Russia,Omsk State University,,http://www.univer.omsk.su/
Nizhniy Novgorod,Russia,Linguistic University of Nizhny Novgorod,,http://www.lunn.sci-nnov.ru/
Nizhniy Novgorod,Russia,Nizhny Novgorod State Academy of Medicine,,http://www.n-nov.mednet.com/
Nizhniy Novgorod,Russia,Nizhny Novgorod State Architectural - Building University,,http://www.ngasu.sci-nnov.ru/
Nizhniy Novgorod,Russia,Nizhny Novgorod State Technical University,,http://www.nntu.sci-nnov.ru/
Nizhniy Novgorod,Russia,Nizhny Novgorod State University,,http://www.unn.ac.ru/
Nizhniy Novgorod,Russia,Novgorod State University,,http://www.novsu.ac.ru/
Nizhniy Novgorod,Russia,Volga State Academy of Water Transport,,http://www.aqua.sci-nnov.ru/
Nalchik,Russia,Kabardino-Balkarian State University,,http://www.kbsu.ru/
Murmansk,Russia,Murmansk State Technical University,,http://www.mstu.edu.ru/
